State,Date,Province_State,population,Amount_2019_weekly,Amount_2020_weekly,Dine_In_2019_weekly,Dine_In_2020_weekly,Off_Prem_2019_weekly,Off_Prem_2020_weekly,confirmed.add_weekly,deaths.add_weekly,recreation_mob_weekly,residential_mob_weekly,Urbanization.rate,DJUSRU,DJUSRU.t1,DJUSRU.t2,DJUSRU.t3,DJUSRU.t4,DJUSRU.t5,DJUSRU.t6
UT,2020/5/18,Utah,3205958,422558.3657,316156.66,352389.1686,157239.6329,70169.19714,158917.0271,164.8571429,2.428571429,-12.14285714,9.714285714,0.906,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7
UT,2020/5/25,Utah,3205958,430489.5157,334784.1071,362401.6586,183409.2271,68087.85714,151374.88,200.7142857,2.285714286,-10.85714286,9.571428571,0.906,1780.07,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
UT,2020/6/1,Utah,3205958,429024.6957,343818.21,359065.8329,206117.4371,69958.86286,137700.7729,324.1428571,1.142857143,-11,9,0.906,1830.86,1764.85,1747.03,1675.93,1686.93,1733.53,1685.4
UT,2020/6/8,Utah,3205958,414242.8186,345693.1743,345538.0514,220897.2186,68704.76714,124795.9557,321,2.571428571,-9.285714286,7.571428571,0.906,1833.02,1889.56,1764.85,1747.03,1675.93,1686.93,1733.53
UT,2020/6/15,Utah,3205958,428141.2257,350945.8986,359393.7757,229412.1643,68747.45,121533.7343,449.8571429,2.714285714,-7.714285714,6.571428571,0.906,1782.18,1907.06,1889.56,1764.85,1747.03,1675.93,1686.93
UT,2020/6/22,Utah,3205958,430591.9343,348602.7786,360662.4971,227688.1414,69929.43714,120914.6371,519.7142857,1.285714286,-8.857142857,7.142857143,0.906,1735.17,1920.39,1907.06,1889.56,1764.85,1747.03,1675.93
UT,2020/6/29,Utah,3205958,397665.4414,322425.6229,343069.9357,211460.8714,54595.50571,110964.7514,550.2857143,2.428571429,-9.571428571,7.285714286,0.906,1734.4,1918.59,1920.39,1907.06,1889.56,1764.85,1747.03
VA,2020/2/17,Virginia,8535519,974014.7286,1057804.831,870197.8886,935099.6371,103816.84,122705.1943,0,0,2.142857143,1.285714286,0.755,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8,1967.95
VA,2020/2/24,Virginia,8535519,1004195.369,1029443.696,890991.15,902561.48,113204.2186,126882.2157,0,0,5.714285714,-0.714285714,0.755,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8
VA,2020/3/2,Virginia,8535519,1010794.189,1045073.474,898916.1457,918487.0529,111878.0429,126586.4214,0.285714286,0,7.428571429,-0.714285714,0.755,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36
VA,2020/3/9,Virginia,8535519,1127198.291,873930.8343,1012137.999,756414.5457,115060.2929,117516.2886,5,0.142857143,1.285714286,1.571428571,0.755,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57
VA,2020/3/16,Virginia,8535519,1080770.964,328804.95,960973.04,171905.4129,119797.9243,156899.5371,26.14285714,0.714285714,-23.57142857,11.85714286,0.755,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68
VA,2020/3/23,Virginia,8535519,1134156.181,270446.3243,1015669.074,82987.34714,118487.1071,187458.9771,95.71428571,2,-36.71428571,17,0.755,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36
VA,2020/3/30,Virginia,8535519,1122179.451,262580.9957,1008591.814,71160.88286,113587.6371,191420.1129,250,4.571428571,-39.28571429,18.42857143,0.755,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43
VA,2020/4/6,Virginia,8535519,1108221.746,273702.79,987371.2314,70898,120850.5143,202804.79,376.2857143,12.71428571,-41.28571429,18.71428571,0.755,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
VA,2020/4/13,Virginia,8535519,1150541.377,323148.5671,1042847.437,78674.02857,107693.94,244474.5386,466.8571429,19.42857143,-38,18.57142857,0.755,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97
VA,2020/4/20,Virginia,8535519,1174488.859,333549.5971,1053337.989,84413.55714,121150.87,249136.04,632.5714286,24.57142857,-37.42857143,18.14285714,0.755,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21
VA,2020/4/27,Virginia,8535519,1169849.94,376638.7729,1051686.907,93440.43143,118163.0329,283198.3414,814.5714286,30.14285714,-32.71428571,15.85714286,0.755,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34
VA,2020/5/4,Virginia,8535519,1269256.989,441978.7586,1145151.956,103708.3843,124105.0329,338270.3743,772.7142857,25.57142857,-29.28571429,15.71428571,0.755,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38
VA,2020/5/11,Virginia,8535519,1204311.821,432456.5657,1084354.836,133507.3443,119956.9857,298949.2214,901,24.42857143,-29.14285714,14.85714286,0.755,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35
VA,2020/5/18,Virginia,8535519,1190250.919,465166.4757,1070537.157,171111.5957,119713.7614,294054.88,836.5714286,23,-27.71428571,14.85714286,0.755,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7
VA,2020/5/25,Virginia,8535519,1116576.951,566516.7271,998522.1686,264784.6857,118054.7829,301732.0414,1194.714286,29.14285714,-24.71428571,14.14285714,0.755,1780.07,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
VA,2020/6/1,Virginia,8535519,1164567.244,651653.7543,1041731.549,378406.6614,122835.6957,273247.0929,867.7142857,13.85714286,-19.42857143,11.57142857,0.755,1830.86,1764.85,1747.03,1675.93,1686.93,1733.53,1685.4
VA,2020/6/8,Virginia,8535519,1306717.607,784505.0543,1182089.623,523309.5429,124627.9843,261195.5114,546.4285714,10.57142857,-16.57142857,10.71428571,0.755,1833.02,1889.56,1764.85,1747.03,1675.93,1686.93,1733.53
VA,2020/6/15,Virginia,8535519,1181073.179,808057.6029,1060635.684,539823.9643,120437.4943,268233.6386,498.2857143,9.285714286,-16.71428571,10.85714286,0.755,1782.18,1907.06,1889.56,1764.85,1747.03,1675.93,1686.93
VA,2020/6/22,Virginia,8535519,1190367.093,811878.11,1071690.583,566388.0714,118676.51,245490.0386,534.5714286,17.28571429,-15.14285714,9.714285714,0.755,1735.17,1920.39,1907.06,1889.56,1764.85,1747.03,1675.93
VA,2020/6/29,Virginia,8535519,1090259.574,738814.2057,980415.4586,523209.7871,109844.1157,215604.4186,573.1428571,17.28571429,-12.85714286,9.571428571,0.755,1734.4,1918.59,1920.39,1907.06,1889.56,1764.85,1747.03
VT,2020/2/17,Vermont,623989,163486.0414,179049.2486,151087.1157,164158.3914,12398.92571,14890.85714,0,0,7.428571429,1,0.389,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8,1967.95
VT,2020/2/24,Vermont,623989,133522.6943,139413.3414,122865.94,127032.22,10656.75429,12381.12143,0,0,5.285714286,0.857142857,0.389,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8
VT,2020/3/2,Vermont,623989,128855.0186,138511.3271,118044.3729,126524.9214,10810.64571,11986.40571,0.142857143,0,8.714285714,0,0.389,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36
VT,2020/3/9,Vermont,623989,128941.4671,106334.07,118159.0714,95253.25857,10782.39571,11080.81143,0.571428571,0,-0.142857143,1.857142857,0.389,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57
VT,2020/3/16,Vermont,623989,127922.2157,20232.54,116375.6986,12793.22286,11546.51714,7439.317143,6.714285714,0.285714286,-32.85714286,11.85714286,0.389,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68
VT,2020/3/23,Vermont,623989,124741.8914,13155.73857,113575.0686,6750.658571,11166.82286,6405.08,26.14285714,1.428571429,-50.85714286,18.57142857,0.389,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36
VT,2020/3/30,Vermont,623989,113819.0486,16002.13286,102932.3729,6342.182857,10886.67571,9659.95,39.57142857,1.428571429,-52.71428571,20,0.389,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43
VT,2020/4/6,Vermont,623989,115782.6657,16008.36714,105577.33,6300.931429,10205.33571,9707.435714,30.71428571,0.714285714,-54.71428571,20.14285714,0.389,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
VT,2020/4/13,Vermont,623989,122618.5714,24429.22143,111778.88,6957.135714,10839.69143,17472.08571,12.28571429,1.571428571,-48.85714286,19.28571429,0.389,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97
VT,2020/4/20,Vermont,623989,119370.6743,23529.31571,108942.4286,7142.725714,10428.24571,16386.59,5.428571429,1.142857143,-44.71428571,18,0.389,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21
VT,2020/4/27,Vermont,623989,113545.3743,24241.40857,102522.8514,7651.088571,11022.52286,16590.32,6.571428571,1,-39,15.57142857,0.389,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34
VT,2020/5/4,Vermont,623989,132383.3786,29581.67571,120890.7429,9107.737143,11492.63571,20473.93857,4.285714286,0,-36.42857143,15.71428571,0.389,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38
VT,2020/5/11,Vermont,623989,127663.6386,26840.26429,116011.7014,8528.994286,11651.93714,18311.27,1.857142857,0.142857143,-33.85714286,14.14285714,0.389,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35
VT,2020/5/18,Vermont,623989,141345.6343,29999.80714,128469.9443,11679.81714,12875.69,18319.99,2.285714286,0,-19.85714286,10.71428571,0.389,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7
VT,2020/5/25,Vermont,623989,130664.5957,33509.30857,117984.7129,13487.83571,12679.88286,20021.47286,3.571428571,0.142857143,-21.14285714,12.14285714,0.389,1780.07,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
VT,2020/6/1,Vermont,623989,140708.7543,39735.07714,126397.0157,17518.14429,14311.73857,22216.93286,11.71428571,0,-17.42857143,10,0.389,1830.86,1764.85,1747.03,1675.93,1686.93,1733.53,1685.4
VT,2020/6/8,Vermont,623989,151437.0414,53773.81143,138093.6186,27934.26857,13343.42286,25839.54286,9.142857143,0,-14.57142857,9.142857143,0.389,1833.02,1889.56,1764.85,1747.03,1675.93,1686.93,1733.53
VT,2020/6/15,Vermont,623989,157871.7171,62759.34571,144574.6371,35594.02143,13297.08,27165.32429,4.571428571,0.142857143,-9.428571429,6.857142857,0.389,1782.18,1907.06,1889.56,1764.85,1747.03,1675.93,1686.93
VT,2020/6/22,Vermont,623989,159780.4243,65361.79571,144980.1714,40581.06571,14800.25286,24780.73,6.142857143,0,-10.14285714,7.714285714,0.389,1735.17,1920.39,1907.06,1889.56,1764.85,1747.03,1675.93
VT,2020/6/29,Vermont,623989,184770.2271,73634.37,168884.8729,50042.62,15885.35429,23591.75,6.714285714,0,-6.714285714,7.428571429,0.389,1734.4,1918.59,1920.39,1907.06,1889.56,1764.85,1747.03
WA,2020/2/17,Washington,7614893,1114547.89,1211772.78,1018460.86,1095417.294,96087.03,116355.4857,0.142857143,0,6,0.428571429,0.84,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8,1967.95
WA,2020/2/24,Washington,7614893,1171576.75,1160527.934,1069933.82,1038090.51,101642.93,122437.4243,1.428571429,0.142857143,8.428571429,-1,0.84,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8
WA,2020/3/2,Washington,7614893,1156935.087,1017935.633,1058532.969,909635.9886,98402.11857,108299.6443,15.85714286,2.428571429,2.714285714,1.142857143,0.84,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36
WA,2020/3/9,Washington,7614893,1207702.077,818426.3029,1106741.819,715771.6214,100960.2586,102654.6814,68.71428571,3.142857143,-5,4.714285714,0.84,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57
WA,2020/3/16,Washington,7614893,1265794.93,296716.6986,1159897.609,129127.1514,105897.3214,167589.5471,199.1428571,8.142857143,-30.28571429,12.14285714,0.84,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68
WA,2020/3/23,Washington,7614893,1267700.839,279583.0157,1163063.779,85024.25143,104637.06,194558.7643,352.5714286,14.42857143,-46.28571429,19.14285714,0.84,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36
WA,2020/3/30,Washington,7614893,1194600.964,301336.0071,1094675.883,86813.70286,99925.08143,214522.3043,480,19.71428571,-44.57142857,19.71428571,0.84,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43
WA,2020/4/6,Washington,7614893,1166598.453,311355.6057,1069455.554,96048.56857,97142.89857,215307.0371,397.7142857,24.28571429,-43.57142857,18.85714286,0.84,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
WA,2020/4/13,Washington,7614893,1175728.509,357424.9171,1079722.327,106424.37,96006.18143,251000.5471,195.5714286,18.57142857,-38.85714286,18.28571429,0.84,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97
WA,2020/4/20,Washington,7614893,1230245.143,375770.0043,1125878.18,114440.3771,104366.9629,261329.6271,220.4285714,16.14285714,-38.71428571,18.14285714,0.84,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21
WA,2020/4/27,Washington,7614893,1248864.989,388059.5886,1145616.4,117894.6429,103248.5886,270164.9457,237.7142857,12.14285714,-34.42857143,15.85714286,0.84,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34
WA,2020/5/4,Washington,7614893,1320365.9,512265.0314,1209515.853,147107.7086,110850.0471,365157.3229,243.7142857,13.85714286,-29.28571429,13.85714286,0.84,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38
WA,2020/5/11,Washington,7614893,1249223.184,469070.3,1142754.267,135798.1743,106468.9171,333272.1257,220.2857143,10,-32.85714286,14.71428571,0.84,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35
WA,2020/5/18,Washington,7614893,1263302.35,488803.5171,1159547.067,144614.2,103755.2829,344189.3171,199.2857143,8.571428571,-29.57142857,13.57142857,0.84,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7
WA,2020/5/25,Washington,7614893,1255690.719,496478.8671,1151894.354,163860.2357,103796.3643,332618.6314,267.7142857,8.142857143,-29.71428571,13.85714286,0.84,1780.07,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
WA,2020/6/1,Washington,7614893,1310162.164,587087.61,1200996.064,263804.7557,109166.1,323282.8543,289.5714286,5.571428571,-24,11.85714286,0.84,1830.86,1764.85,1747.03,1675.93,1686.93,1733.53,1685.4
WA,2020/6/8,Washington,7614893,1414826.549,683633.9957,1303331.489,389080.9186,111495.06,294553.0771,300.7142857,8.571428571,-20.85714286,11.57142857,0.84,1833.02,1889.56,1764.85,1747.03,1675.93,1686.93,1733.53
WA,2020/6/15,Washington,7614893,1349168.6,785529.0557,1241293.627,472542.7729,107874.9729,312986.2829,406.5714286,7.571428571,-16.42857143,9,0.84,1782.18,1907.06,1889.56,1764.85,1747.03,1675.93,1686.93
WA,2020/6/22,Washington,7614893,1357453.513,772916.0914,1248498.414,483691.39,108955.0986,289224.7014,438.8571429,5.714285714,-16.14285714,9,0.84,1735.17,1920.39,1907.06,1889.56,1764.85,1747.03,1675.93
WA,2020/6/29,Washington,7614893,1207629.277,696969.11,1113152.181,432143.55,94477.09571,264825.56,592.2857143,7,-15.71428571,8.714285714,0.84,1734.4,1918.59,1920.39,1907.06,1889.56,1764.85,1747.03
WI,2020/2/17,Wisconsin,5822434,434272.3029,474180.13,393399.7014,433999.9943,40872.60143,40180.13571,0,0,2.857142857,0,0.702,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8,1967.95
WI,2020/2/24,Wisconsin,5822434,452489.8171,477296.7214,411843.7843,434579.7357,40646.03286,42716.98571,0,0,7,-0.714285714,0.702,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8
WI,2020/3/2,Wisconsin,5822434,442584.2529,482725.9343,400214.1629,440156.5557,42370.09,42569.37857,0,0,8.714285714,-0.714285714,0.702,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36
WI,2020/3/9,Wisconsin,5822434,474301.83,394570.7514,434226.1571,353084.3771,40075.67286,41486.37429,4,0,1.285714286,1.285714286,0.702,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57
WI,2020/3/16,Wisconsin,5822434,457649.8343,135794.3514,417713.6457,63888.10286,39936.18857,71906.24857,50.42857143,0.571428571,-34.42857143,12.14285714,0.702,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68
WI,2020/3/23,Wisconsin,5822434,495069.1014,125911.7171,453705.8286,43901.03571,41363.27286,82010.68143,111.8571429,2,-50,18.28571429,0.702,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36
WI,2020/3/30,Wisconsin,5822434,462873.6129,130056.6771,421096.2657,44925.02286,41777.34714,85131.65429,165.1428571,8,-46.14285714,17.71428571,0.702,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43
WI,2020/4/6,Wisconsin,5822434,460197.9586,126457.5014,417613.5657,43760.67429,42584.39286,82696.82714,145.8571429,10,-49,18.42857143,0.702,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
WI,2020/4/13,Wisconsin,5822434,449486.0771,146953.2729,412689.5857,50980.56143,36796.49143,95972.71143,143.5714286,10.85714286,-42.28571429,17.71428571,0.702,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97
WI,2020/4/20,Wisconsin,5822434,472692.5286,148047.1643,430605.7729,49008.79286,42086.75571,99038.37143,223.7142857,7.428571429,-39.28571429,16.42857143,0.702,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21
WI,2020/4/27,Wisconsin,5822434,484877.4243,156904.8929,441576.8686,51596.96,43300.55571,105307.9329,293.1428571,9.571428571,-34.14285714,14.28571429,0.702,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34
WI,2020/5/4,Wisconsin,5822434,562801.9171,184800.1086,516186.7286,58327.76,46615.18857,126472.3486,322.1428571,8.714285714,-31.42857143,14.14285714,0.702,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38
WI,2020/5/11,Wisconsin,5822434,531055.7543,184772.92,486943.7543,79990.46,44112,104782.46,332,7.571428571,-29.14285714,13.42857143,0.702,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35
WI,2020/5/18,Wisconsin,5822434,529815.6471,262090.5543,489741.9114,163294.8514,40073.73571,98795.70286,390.5714286,8.142857143,-17.42857143,10.85714286,0.702,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7
WI,2020/5/25,Wisconsin,5822434,506871.3486,303770.2729,468188.73,212930.8214,38682.61857,90839.45143,446.5714286,11.71428571,-12.85714286,10.71428571,0.702,1780.07,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
WI,2020/6/1,Wisconsin,5822434,538240.7686,336021.7157,497069.08,247554.56,41171.68857,88467.15571,347.4285714,7.857142857,-7.428571429,7.857142857,0.702,1830.86,1764.85,1747.03,1675.93,1686.93,1733.53,1685.4
WI,2020/6/8,Wisconsin,5822434,557391.4,375510.8957,514869.48,288829.1129,42521.92,86681.78286,274.7142857,6.428571429,-5.857142857,7.285714286,0.702,1833.02,1889.56,1764.85,1747.03,1675.93,1686.93,1733.53
WI,2020/6/15,Wisconsin,5822434,547982.3743,432458.7143,507946.8371,342795.7543,40035.53714,89662.96,294.4285714,7.428571429,-3.428571429,5.857142857,0.702,1782.18,1907.06,1889.56,1764.85,1747.03,1675.93,1686.93
WI,2020/6/22,Wisconsin,5822434,554430.3443,380839.5929,510740.98,297846.93,43689.36429,82992.66286,417.7142857,4.714285714,-4.428571429,6.714285714,0.702,1735.17,1920.39,1907.06,1889.56,1764.85,1747.03,1675.93
WI,2020/6/29,Wisconsin,5822434,580253.8786,357703.87,542501.4314,281525.3657,37752.44714,76178.50429,547.7142857,2.714285714,-2.714285714,6.714285714,0.702,1734.4,1918.59,1920.39,1907.06,1889.56,1764.85,1747.03
WV,2020/2/17,West Virginia,1792147,57926.71571,58920.11714,39488.88857,40625.73,18437.82714,18294.38714,0,0,4.285714286,0.571428571,0.487,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8,1967.95
WV,2020/2/24,West Virginia,1792147,60302.37,60273.92143,40073.49,39874.77286,20228.88,20399.14857,0,0,10.85714286,0,0.487,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36,2004.8
WV,2020/3/2,West Virginia,1792147,59577.39714,61068.50714,40163.97857,41131.72857,19413.41857,19936.77857,0,0,13.14285714,-0.428571429,0.487,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57,2031.36
WV,2020/3/9,West Virginia,1792147,63800.11429,52913.99429,43737.56857,34652.16714,20062.54571,18261.82714,0,0,7.142857143,0.714285714,0.487,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68,1997.57
WV,2020/3/16,West Virginia,1792147,60791.17429,30411.99714,42377.46714,10905.85714,18413.70714,19506.14,2.285714286,0,-21.57142857,8,0.487,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36,1993.68
WV,2020/3/23,West Virginia,1792147,60885.35,22525.24857,41994.04,3824.965714,18891.31,18700.28286,13.85714286,0,-39.85714286,13.28571429,0.487,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43,2022.36
WV,2020/3/30,West Virginia,1792147,60849.61429,24667.57286,42401.16429,4584.158571,18448.45,20083.41429,30.14285714,0.428571429,-36.42857143,13.57142857,0.487,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.43
WV,2020/4/6,West Virginia,1792147,57121.29571,26250.34714,39103.70571,5194.645714,18017.59,21055.70143,38.42857143,0.428571429,-41.14285714,14.28571429,0.487,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
WV,2020/4/13,West Virginia,1792147,53449.9,35127.15857,36267.53857,7748.91,17182.36143,27378.24857,42.42857143,1.714285714,-32.71428571,13.57142857,0.487,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21,1827.97
WV,2020/4/20,West Virginia,1792147,60964.03,33610.09143,42162.72143,5985.197143,18801.30857,27624.89429,23.57142857,2.285714286,-30.85714286,13.14285714,0.487,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34,1631.21
WV,2020/4/27,West Virginia,1792147,62582.02714,36686.18857,43579.19429,6030.038571,19002.83286,30656.15,20,2,-21.42857143,10.85714286,0.487,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38,1301.34
WV,2020/5/4,West Virginia,1792147,67861.40429,38862.45286,48447.36286,7469.852857,19414.04143,31392.6,23.57142857,0.857142857,-17.14285714,10.57142857,0.487,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35,1441.38
WV,2020/5/11,West Virginia,1792147,60038.74857,36768.64857,41185.47,7208.134286,18853.27857,29560.51429,18.85714286,1.857142857,-14.57142857,9,0.487,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7,1448.35
WV,2020/5/18,West Virginia,1792147,59896.19429,40037.34571,41664.69571,11253.44429,18231.49857,28783.90143,38.14285714,0.714285714,-9.285714286,8.142857143,0.487,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1590.7
WV,2020/5/25,West Virginia,1792147,57492.23286,47351.80286,38677.90714,19121.70429,18814.32571,28230.09857,35.85714286,0.428571429,-3.857142857,7.428571429,0.487,1780.07,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
