"State","Date","Date.Week","Amount_2019_weekly","Amount_2020_weekly","Dine_In_2019_weekly","Dine_In_2020_weekly","Off_Prem_2019_weekly","Off_Prem_2020_weekly","Dine_In_2020_weekly_pct","Off_Prem_2020_weekly_pct","Province_State","confirmed","deaths","population","confirmed.add_weekly","deaths.add_weekly","recreation_mob_weekly","residential_mob_weekly","Density","Urbanization.rate","DJUSRU","DJUSRU.t1","DJUSRU.t2","DJUSRU.t3","DJUSRU.t4","DJUSRU.t5","DJUSRU.t6"
"RI",2020-02-24,2020-02-23,283186.154285714,296494.99,242473.264285714,254061.102857143,40712.89,42433.8871428571,0.856881604836368,0.143118395163632,"Rhode Island",0,0,1059361,0.142857142857143,0,7.71428571428571,-0.714285714285714,1021.4313,0.907,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8
"RI",2020-03-02,2020-03-01,287758.682857143,289696.978571429,246186.254285714,247670.162857143,41572.4285714286,42026.8157142857,0.854928360242033,0.145071639757967,"Rhode Island",2,0,1059361,0.285714285714286,0,7.85714285714286,-0.571428571428571,1021.4313,0.907,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01
"RI",2020-03-09,2020-03-08,347076.291428571,252906.105714286,307090.247142857,213966.018571429,39986.0442857143,38940.0871428571,0.846029469977096,0.153970530022904,"Rhode Island",3,0,1059361,2.42857142857143,0,1.57142857142857,1.71428571428571,1021.4313,0.907,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57
"RI",2020-03-16,2020-03-15,309981.07,69580.5085714286,268488.035714286,36143.61,41493.0342857143,33436.8985714286,0.519450213027639,0.480549786972362,"Rhode Island",21,0,1059361,9,0,-30.8571428571429,13.4285714285714,1021.4313,0.907,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68
"RI",2020-03-23,2020-03-22,319007.415714286,69804.3957142857,276068.141428571,29064.9957142857,42939.2742857143,40739.4,0.416377728320302,0.583622271679698,"Rhode Island",106,0,1059361,30.1428571428571,0.428571428571429,-43.2857142857143,18,1021.4313,0.907,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"RI",2020-03-30,2020-03-29,320740.39,71241.8214285714,277262.112857143,28699.4942857143,43478.2771428571,42542.3271428571,0.402846161288689,0.597153838711311,"Rhode Island",408,4,1059361,89.7142857142857,3.14285714285714,-45.7142857142857,19.7142857142857,1021.4313,0.907,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"RI",2020-04-06,2020-04-05,329491.054285714,75419.2557142857,285750.612857143,32368.8785714286,43740.4414285714,43050.3771428571,0.429185865928631,0.570814134071369,"Rhode Island",1082,27,1059361,249,5.42857142857143,-46.5714285714286,20,1021.4313,0.907,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"RI",2020-04-13,2020-04-12,318364.82,88928.1757142857,277068.558571429,30276.6057142857,41296.2614285714,58651.57,0.340461338277762,0.659538661722238,"Rhode Island",2665,63,1059361,291.571428571429,12.4285714285714,-42.1428571428571,19.7142857142857,1021.4313,0.907,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"RI",2020-04-20,2020-04-19,339475.885714286,89952.0414285714,294010.707142857,34785.01,45465.1785714286,55167.0314285714,0.386706176397585,0.613293823602415,"Rhode Island",5090,155,1059361,390.428571428571,10.8571428571429,-40.8571428571429,19.4285714285714,1021.4313,0.907,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
"RI",2020-04-27,2020-04-26,334228.212857143,103804.424285714,288955.294285714,40897.8085714286,45272.9185714286,62906.6157142857,0.393989069857565,0.606010930142435,"Rhode Island",7708,233,1059361,291.142857142857,13.4285714285714,-34,17,1021.4313,0.907,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34
"RI",2020-05-04,2020-05-03,373255.657142857,115705.744285714,327077.794285714,44065.0742857143,46177.8628571429,71640.67,0.380837395392433,0.619162604607567,"Rhode Island",9652,341,1059361,256.714285714286,14.5714285714286,-29.2857142857143,16.4285714285714,1021.4313,0.907,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38
"RI",2020-05-11,2020-05-10,369329.558571429,122833.295714286,325088.191428571,44810.5171428571,44241.3671428571,78022.7785714286,0.364807578289586,0.635192421710414,"Rhode Island",11450,430,1059361,200,11,-26.2857142857143,14.8571428571429,1021.4313,0.907,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35
"RI",2020-05-18,2020-05-17,429134.401428571,163653.287142857,383868.328571429,86275.4171428571,45266.0728571429,77377.87,0.527184138180769,0.472815861819231,"Rhode Island",12795,506,1059361,198.714285714286,15.5714285714286,-19.8571428571429,13.4285714285714,1021.4313,0.907,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6
"RI",2020-05-25,2020-05-24,383551.935714286,201245.918571429,336738.154285714,120879.508571429,46813.7814285714,80366.41,0.600655702383969,0.39934429761603,"Rhode Island",14065,608,1059361,123.285714285714,15.7142857142857,-16.7142857142857,13.5714285714286,1021.4313,0.907,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
"RI",2020-06-01,2020-05-31,374297.697142857,246166.071428571,329325.967142857,168638.972857143,44971.73,77527.0985714286,0.685061803515339,0.314938196484661,"Rhode Island",14991,720,1059361,73.2857142857143,7.71428571428571,-10.4285714285714,10.8571428571429,1021.4313,0.907,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4
"RI",2020-06-08,2020-06-07,388922.577142857,281532.434285714,342723.442857143,204223.117142857,46199.1342857143,77309.3171428571,0.725398186042041,0.274601813957959,"Rhode Island",15642,799,1059361,72.2857142857143,8.71428571428572,-6,9.42857142857143,1021.4313,0.907,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53
"RI",2020-06-15,2020-06-14,391941.152857143,309755.487142857,344956.245714286,228770.045714286,46984.9071428571,80985.4414285714,0.738550421897057,0.261449578102943,"Rhode Island",16093,851,1059361,55.7142857142857,8.71428571428572,-2.28571428571429,7.28571428571429,1021.4313,0.907,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93
"RI",2020-06-22,2020-06-21,408376.495714286,309108.811428571,359338.29,230702.371428571,49038.2057142857,78406.44,0.74634679730533,0.25365320269467,"Rhode Island",16459,903,1059361,46.2857142857143,4.71428571428571,-4,8.57142857142857,1021.4313,0.907,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93
"RI",2020-06-29,2020-06-28,461932.185714286,315269.18,415324.851428571,237825.16,46607.3342857143,77444.02,0.75435588090152,0.24564411909848,"Rhode Island",16764,946,1059361,47.1428571428571,4.71428571428571,-2.28571428571429,8.28571428571428,1021.4313,0.907,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03
"RI",2020-07-06,2020-07-05,432785.952857143,328139.927142857,385762.46,248514.214285714,47023.4928571429,79625.7128571429,0.757342199864397,0.242657800135603,"Rhode Island",16991,960,1059361,45.8571428571429,2.28571428571429,-1.42857142857143,8,1021.4313,0.907,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37
"RI",2020-07-13,2020-07-12,435575.995714286,335219.46,386606.057142857,254170.544285714,48969.9385714286,81048.9157142857,0.75822132845663,0.24177867154337,"Rhode Island",17487,984,1059361,68.7142857142857,2,-0.8,9.6,1021.4313,0.907,1779.88,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86
"SC",2020-02-17,2020-02-16,370291.32,360816.415714286,332938.117142857,318407.652857143,37353.2028571429,42408.7628571429,0.882464430635206,0.117535569364794,"South Carolina",0,0,5148714,0,0,1.57142857142857,1.28571428571429,173.3176,0.663,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8,1967.95
"SC",2020-02-24,2020-02-23,368346.344285714,381697.675714286,331568.814285714,336645.257142857,36777.53,45052.4185714286,0.881968318284568,0.118031681715432,"South Carolina",0,0,5148714,0,0,10.1428571428571,-1,173.3176,0.663,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8
"SC",2020-03-02,2020-03-01,385926.31,383637.698571429,349229.198571429,341058.031428571,36697.1114285714,42579.6671428571,0.889010732518172,0.110989267481828,"South Carolina",0,0,5148714,0.285714285714286,0,8.71428571428571,-0.285714285714286,173.3176,0.663,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01
"SC",2020-03-09,2020-03-08,442814.22,391670.214285714,402364.151428571,347958.455714286,40450.0685714286,43711.7585714286,0.888396520906893,0.111603479093107,"South Carolina",3,0,5148714,2.42857142857143,0,7.57142857142857,-0.428571428571429,173.3176,0.663,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57
"SC",2020-03-16,2020-03-15,430483.522857143,134188.125714286,390091.547142857,76674.6942857143,40391.9757142857,57513.4314285714,0.571397013540308,0.428602986459692,"South Carolina",30,1,5148714,25.2857142857143,0.428571428571429,-20.8571428571429,8,173.3176,0.663,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68
"SC",2020-03-23,2020-03-22,451405.148571429,86551.8042857143,411649.745714286,29520.4928571429,39755.4028571429,57031.3114285714,0.341073107611869,0.658926892388131,"South Carolina",298,5,5148714,82.5714285714286,1.85714285714286,-33.7142857142857,12.8571428571429,173.3176,0.663,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"SC",2020-03-30,2020-03-29,447424.552857143,93388.3585714286,408108.631428571,29540.0857142857,39315.9214285714,63848.2728571429,0.316314433256602,0.683685566743398,"South Carolina",925,18,5148714,182.142857142857,4,-34.1428571428571,13.7142857142857,173.3176,0.663,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"SC",2020-04-06,2020-04-05,432104.648571429,93063.6242857143,392058.911428571,29335.3242857143,40045.7371428571,63728.3,0.315217943754823,0.684782056245177,"South Carolina",2232,48,5148714,181.571428571429,5.42857142857143,-41.4285714285714,15.5714285714286,173.3176,0.663,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"SC",2020-04-13,2020-04-12,495477.864285714,110245.592857143,452481.108571429,33747.4714285714,42996.7557142857,76498.1214285714,0.306111750628451,0.693888249371549,"South Carolina",3391,82,5148714,151,5.42857142857143,-31.5714285714286,14.1428571428571,173.3176,0.663,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"SC",2020-04-20,2020-04-19,479806.861428571,118512.681428571,439523.048571429,36599.3271428571,40283.8128571429,81913.3542857143,0.308822032390819,0.691177967609181,"South Carolina",4446,123,5148714,160.142857142857,7.71428571428571,-29.2857142857143,13.8571428571429,173.3176,0.663,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
"SC",2020-04-27,2020-04-26,454289.587142857,127094.748571429,413909.494285714,40663.1642857143,40380.0928571429,86431.5842857143,0.319943701394249,0.680056298605751,"South Carolina",5613,177,5148714,161.142857142857,14.4285714285714,-20.7142857142857,11.1428571428571,173.3176,0.663,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34
"SC",2020-05-04,2020-05-03,466596.348571429,242293.042857143,424576.14,143203.314285714,42020.2085714286,99089.7285714286,0.591033537723771,0.408966462276229,"South Carolina",6757,283,5148714,146.714285714286,8,-15.4285714285714,10.2857142857143,173.3176,0.663,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38
"SC",2020-05-11,2020-05-10,467059.79,307931.898571429,422954.7,224018.202857143,44105.09,83913.6957142857,0.72749268229897,0.27250731770103,"South Carolina",7792,346,5148714,166.142857142857,7.71428571428571,-12.5714285714286,9.28571428571428,173.3176,0.663,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35
"SC",2020-05-18,2020-05-17,469751.068571429,361252.754285714,431299.418571429,278315.401428571,38451.65,82937.3528571429,0.770417382640776,0.229582617359224,"South Carolina",8942,391,5148714,182.857142857143,7.14285714285714,-9.14285714285714,9.28571428571428,173.3176,0.663,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6
"SC",2020-05-25,2020-05-24,458990.534285714,356769.865714286,417360.957142857,284753.721428571,41629.5771428571,72016.1442857143,0.798143982419784,0.201856017580216,"South Carolina",10178,440,5148714,252.142857142857,8.42857142857143,-9.28571428571429,9.85714285714286,173.3176,0.663,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
"SC",2020-06-01,2020-05-31,468730.422857143,413065.988571429,428779.148571429,342813.794285714,39951.2742857143,70252.1942857143,0.829925009007208,0.170074990992792,"South Carolina",12148,500,5148714,348.714285714286,7.42857142857143,-2.28571428571429,6.57142857142857,173.3176,0.663,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4
"SC",2020-06-08,2020-06-07,493533.855714286,432645.465714286,452987.194285714,360539.945714286,40546.6614285714,72105.52,0.833338089234436,0.166661910765564,"South Carolina",14800,557,5148714,641.857142857143,7.71428571428571,-3.42857142857143,6.71428571428571,173.3176,0.663,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53
"SC",2020-06-15,2020-06-14,494313.161428571,420826.492857143,452377.464285714,343913.774285714,41935.6971428571,76912.7185714286,0.817234133599241,0.182765866400759,"South Carolina",19378,602,5148714,838,7.57142857142857,-2.71428571428571,6,173.3176,0.663,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93
"SC",2020-06-22,2020-06-21,509743.907142857,401368.874285714,467253.507142857,323579.744285714,42490.4,77789.13,0.806190427350812,0.193809572649188,"South Carolina",25666,659,5148714,1237,9,-4.85714285714286,6.71428571428571,173.3176,0.663,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93
"SC",2020-06-29,2020-06-28,549661.72,353814.094285714,502180.737142857,278812.517142857,47480.9828571429,75001.5771428571,0.788019815054933,0.211980184945067,"South Carolina",34644,720,5148714,1646.71428571429,14.8571428571429,-4.42857142857143,7.42857142857143,173.3176,0.663,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03
"SC",2020-07-06,2020-07-05,497079.238571429,351783.918571429,454794.677142857,274329.245714286,42284.5614285714,77454.6728571429,0.779823156295259,0.220176843704741,"South Carolina",46380,827,5148714,1685.85714285714,20.1428571428571,-7.14285714285714,7.57142857142857,173.3176,0.663,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37
"SC",2020-07-13,2020-07-12,510725.21,337092.818571429,466669.028571429,256551.805714286,44056.1814285714,80541.0128571429,0.76107170363798,0.23892829636202,"South Carolina",58168,972,5148714,1905.42857142857,27.7142857142857,-5.6,8.6,173.3176,0.663,1779.88,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86
"TN",2020-02-17,2020-02-16,648783.912857143,707616.67,586792.001428571,636969.59,61991.9114285714,70647.08,0.900161933720414,0.0998380662795861,"Tennessee",0,0,6829174,0,0,1.42857142857143,0.571428571428571,167.2749,0.664,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8,1967.95
"TN",2020-02-24,2020-02-23,695298.784285714,738871.652857143,630795.671428571,665706.792857143,64503.1128571429,73164.86,0.900977578829721,0.0990224211702788,"Tennessee",0,0,6829174,0,0,9.71428571428571,-1,167.2749,0.664,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8
"TN",2020-03-02,2020-03-01,694295.11,707109.248571429,628562.842857143,632158.881428571,65732.2671428571,74950.3671428571,0.894004544143243,0.105995455856757,"Tennessee",0,0,6829174,0.428571428571429,0,11.1428571428571,-1.14285714285714,167.2749,0.664,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01
"TN",2020-03-09,2020-03-08,761898.577142857,598510.828571429,695833.48,526902.682857143,66065.0971428572,71608.1457142857,0.880356140113278,0.119643859886722,"Tennessee",3,0,6829174,4.14285714285714,0,3,1.14285714285714,167.2749,0.664,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57
"TN",2020-03-16,2020-03-15,756822.857142857,259773.76,688757.141428571,162563.345714286,68065.7157142857,97210.4142857143,0.625788169345071,0.374211830654929,"Tennessee",52,0,6829174,51.5714285714286,0.285714285714286,-20.4285714285714,8.71428571428571,167.2749,0.664,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68
"TN",2020-03-23,2020-03-22,790523.558571429,198926.718571429,719823.157142857,71430.8428571429,70700.4014285714,127495.875714286,0.359081190149398,0.640918809850602,"Tennessee",614,2,6829174,189.571428571429,0.857142857142857,-34.5714285714286,13.4285714285714,167.2749,0.664,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"TN",2020-03-30,2020-03-29,758352.962857143,191898.85,688613.804285714,64257.7342857143,69739.1585714286,127641.115714286,0.334852107168512,0.665147892831488,"Tennessee",1917,14,6829174,273.285714285714,6.42857142857143,-36.5714285714286,14.8571428571429,167.2749,0.664,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"TN",2020-04-06,2020-04-05,736259.257142857,191174.532857143,664525.32,62327.4171428571,71733.9371428571,128847.115714286,0.326023640342471,0.673976359657528,"Tennessee",3802,65,6829174,267.857142857143,7.57142857142857,-40,15.7142857142857,167.2749,0.664,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"TN",2020-04-13,2020-04-12,722347.104285714,225660.418571429,654640.985714286,67128.5357142857,67706.1185714286,158531.882857143,0.297475898251236,0.702524101748764,"Tennessee",5610,109,6829174,223.142857142857,6,-30.1428571428571,14,167.2749,0.664,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"TN",2020-04-20,2020-04-19,785203.87,237121.822857143,713738.017142857,71876.9271428571,71465.8528571429,165244.895714286,0.30312236249196,0.69687763750804,"Tennessee",7238,152,6829174,371,4.71428571428571,-29.5714285714286,14,167.2749,0.664,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
"TN",2020-04-27,2020-04-26,769985.457142857,294815.024285714,699610.452857143,129832.705714286,70375.0042857143,164982.318571429,0.440387005475206,0.559612994524795,"Tennessee",9918,184,6829174,501.428571428571,4.14285714285714,-18.7142857142857,10.5714285714286,167.2749,0.664,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34
"TN",2020-05-04,2020-05-03,794012.832857143,344668.784285714,720534.381428571,173283.924285714,73478.4514285714,171384.86,0.502754911921673,0.497245088078327,"Tennessee",13571,219,6829174,258.285714285714,4.71428571428571,-12.8571428571429,9.85714285714286,167.2749,0.664,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38
"TN",2020-05-11,2020-05-10,757319.002857143,367111.23,683658.505714286,209755.87,73660.4971428571,157355.36,0.571368710240763,0.428631289759237,"Tennessee",15544,251,6829174,339.142857142857,7.85714285714286,-11.4285714285714,9.14285714285714,167.2749,0.664,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35
"TN",2020-05-18,2020-05-17,770985.794285714,399241.387142857,703408.831428571,251646.692857143,67576.9628571429,147594.694285714,0.630312139375215,0.369687860624785,"Tennessee",18011,301,6829174,393.142857142857,5.42857142857143,-8,8.28571428571428,167.2749,0.664,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6
"TN",2020-05-25,2020-05-24,696507.017142857,421880.661428571,632177.235714286,285278.548571429,64329.7814285714,136602.112857143,0.676206744356138,0.323793255643862,"Tennessee",20535,338,6829174,350.714285714286,4,-7.85714285714286,8.57142857142857,167.2749,0.664,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
"TN",2020-06-01,2020-05-31,738102.361428571,471928.685714286,669056.761428571,339356.697142857,69045.6,132571.988571429,0.719084699480018,0.280915300519982,"Tennessee",22566,364,6829174,561,7.71428571428571,-3.28571428571429,6.42857142857143,167.2749,0.664,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4
"TN",2020-06-08,2020-06-07,759165.925714286,521445.82,692280.797142857,387513.402857143,66885.1285714286,133932.417142857,0.74315180598656,0.25684819401344,"Tennessee",27005,421,6829174,550,8,-3.14285714285714,6,167.2749,0.664,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53
"TN",2020-06-15,2020-06-14,759570.562857143,559243.127142857,682156.621428571,419462.725714286,77413.9414285714,139780.401428571,0.750054324059909,0.249945675940091,"Tennessee",31004,482,6829174,679.857142857143,7.42857142857143,-1.57142857142857,4.85714285714286,167.2749,0.664,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93
"TN",2020-06-22,2020-06-21,856905.321428571,552735.437142857,788854.598571429,416702.974285714,68050.7228571429,136032.462857143,0.753892271571536,0.246107728428464,"Tennessee",35553,531,6829174,724.285714285714,8.28571428571429,-4,6,167.2749,0.664,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93
"TN",2020-06-29,2020-06-28,694561.03,458899.601428571,628926.057142857,338084.35,65634.9728571429,120815.251428571,0.736728358332696,0.263271641667304,"Tennessee",42297,592,6829174,1592,8.71428571428571,-4.28571428571429,6.85714285714286,167.2749,0.664,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37,1747.03
"TN",2020-07-06,2020-07-05,735770.67,500769.571428571,669554.584285714,367423.738571429,66216.0857142857,133345.832857143,0.733718180046882,0.266281819953118,"Tennessee",52039,652,6829174,1520.57142857143,13.7142857142857,-5.57142857142857,6.57142857142857,167.2749,0.664,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86,1776.37
"TN",2020-07-13,2020-07-12,761125.45,505442.401428571,691495.891428571,371450.668571429,69629.5585714286,133991.732857143,0.734902072959389,0.265097927040611,"Tennessee",65274,749,6829174,2307.85714285714,14.5714285714286,-4.2,8,167.2749,0.664,1779.88,1753.87,1733.8,1735.17,1782.18,1833.02,1830.86
"TX",2020-02-17,2020-02-16,3221435.32857143,3257668.17571429,2817878.36428571,2828487.34857143,403556.964285714,429180.827142857,0.868255204645343,0.131744795354657,"Texas",0,0,28995881,0,0,1.57142857142857,0.571428571428571,112.8204,0.847,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8,1967.95
"TX",2020-02-24,2020-02-23,3173280.65428571,3428029.89428571,2765973.08857143,2982092.01,407307.565714286,445937.884285714,0.869914237028953,0.130085762971047,"Texas",0,0,28995881,0,0,9,-1.57142857142857,112.8204,0.847,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01,2004.8
"TX",2020-03-02,2020-03-01,3414277.76142857,3299465.12857143,3012519.83571429,2863366.65,401757.925714286,436098.478571429,0.867827523074855,0.132172476925145,"Texas",0,0,28995881,1.57142857142857,0,8.14285714285714,-1.28571428571429,112.8204,0.847,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57,2032.01
"TX",2020-03-09,2020-03-08,3711009.49714286,2854379.86714286,3294690.73571429,2450530.66714286,416318.761428571,403849.2,0.858515958352719,0.141484041647281,"Texas",13,0,28995881,7.42857142857143,0,3.28571428571429,2,112.8204,0.847,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68,1997.57
"TX",2020-03-16,2020-03-15,3327984.39428571,1140224.85571429,2929591.13142857,621597.384285714,398393.262857143,518627.471428571,0.545153336353398,0.454846663646602,"Texas",85,0,28995881,82.8571428571429,1,-23.5714285714286,11.8571428571429,112.8204,0.847,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36,1993.68
"TX",2020-03-23,2020-03-22,3415820.31285714,983266.472857143,2999089.4,390555.611428571,416730.912857143,592710.861428571,0.397202205312369,0.602797794687631,"Texas",758,9,28995881,307,4.28571428571429,-38.7142857142857,17.2857142857143,112.8204,0.847,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15,2022.36
"TX",2020-03-30,2020-03-29,3262309.84,954280.955714286,2867227.96857143,374587.245714286,395081.871428571,579693.71,0.392533502289066,0.607466497710934,"Texas",3147,45,28995881,631,14.1428571428571,-41.2857142857143,19.4285714285714,112.8204,0.847,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53,2039.15
"TX",2020-04-06,2020-04-05,3369461.33571429,1038901.29428571,2935750.13285714,408320.308571429,433711.202857143,630580.985714286,0.393030897947013,0.606969102052987,"Texas",8043,150,28995881,924,21,-42.4285714285714,19.4285714285714,112.8204,0.847,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97,1904.53
"TX",2020-04-13,2020-04-12,3279822.18285714,1128530.46714286,2884528.44857143,430666.168571429,395293.734285714,697864.298571429,0.381616784934271,0.618383215065729,"Texas",14275,305,28995881,797.571428571429,29.5714285714286,-36.4285714285714,18.5714285714286,112.8204,0.847,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21,1827.97
"TX",2020-04-20,2020-04-19,3283621.94571429,1174949.56714286,2884039.41285714,447675.308571429,399582.532857143,727274.258571429,0.381016616449374,0.618983383550625,"Texas",19751,507,28995881,815.285714285714,23,-33.5714285714286,16.8571428571429,112.8204,0.847,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34,1631.21
"TX",2020-04-27,2020-04-26,3297481.96285714,1305086.38857143,2896154.95857143,582768.79,401327.004285714,722317.598571429,0.446536562715905,0.553463437284095,"Texas",25412,668,28995881,1004.42857142857,32.4285714285714,-27.8571428571429,14.8571428571429,112.8204,0.847,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38,1301.34
"TX",2020-05-04,2020-05-03,3325645.01428571,1614911.15,2919571.89714286,809814.985714286,406073.117142857,805096.164285714,0.501461015805288,0.498538984194712,"Texas",32783,901,28995881,1037.14285714286,30.8571428571429,-22,13.5714285714286,112.8204,0.847,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35,1441.38
"TX",2020-05-11,2020-05-10,3322000.45714286,1551803.75857143,2919136.28714286,852567.14,402864.17,699236.618571429,0.549403966378367,0.450596033621633,"Texas",40555,1117,28995881,1305.42857142857,35.5714285714286,-22.2857142857143,14,112.8204,0.847,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6,1448.35
"TX",2020-05-18,2020-05-17,3426436.99571429,1861263.46142857,3017387.56142857,1155043.84428571,409049.434285714,706219.617142857,0.62056977328679,0.37943022671321,"Texas",49177,1350,28995881,1066.42857142857,26.4285714285714,-17.2857142857143,11.5714285714286,112.8204,0.847,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63,1604.6
"TX",2020-05-25,2020-05-24,3213865.01428571,2017104.47714286,2826731.87142857,1331762.97857143,387133.142857143,685341.498571429,0.660235002035103,0.339764997964898,"Texas",56409,1533,28995881,1255.85714285714,21,-16.5714285714286,12.5714285714286,112.8204,0.847,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4,1647.63
"TX",2020-06-01,2020-05-31,3134993.40428571,2160390.97428571,2753674.72,1499405.34,381318.684285714,660985.634285714,0.694043512422906,0.305956487577094,"Texas",65593,1683,28995881,1536.57142857143,23.7142857142857,-12.8571428571429,10.1428571428571,112.8204,0.847,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53,1685.4
"TX",2020-06-08,2020-06-07,3269497.12714286,2287745.54428571,2870707.98142857,1624886.14,398789.145714286,662859.404285714,0.710256498612186,0.289743501387815,"Texas",76463,1848,28995881,1873.57142857143,20.4285714285714,-12.5714285714286,9.57142857142857,112.8204,0.847,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93,1733.53
"TX",2020-06-15,2020-06-14,3181611.23428571,2283912.91285714,2795613.31714286,1564880.45857143,385997.917142857,719032.454285714,0.685175187618597,0.314824812381403,"Texas",90211,2001,28995881,3488.71428571429,29.5714285714286,-13.4285714285714,9.42857142857143,112.8204,0.847,1782.18,1833.02,1830.86,1776.37,1747.03,1675.93,1686.93
