"State","Date","Dine_In_2020_weekly_pct"
"626","NC",2020-02-17,0.819020295327486
"627","NC",2020-02-24,0.807642240852319
"628","NC",2020-03-02,0.806947962394685
"629","NC",2020-03-09,0.798489476356746
"630","NC",2020-03-16,0.454027415805237
"631","NC",2020-03-23,0.324874770012791
"632","NC",2020-03-30,0.284763988299512
"633","NC",2020-04-06,0.293590667534367
"634","NC",2020-04-13,0.270351615494759
"635","NC",2020-04-20,0.268880835939481
"636","NC",2020-04-27,0.286706222918996
"637","NC",2020-05-04,0.277111687642148
"638","NC",2020-05-11,0.278025340516676
"639","NC",2020-05-18,0.39479744520962
"640","NC",2020-05-25,0.51512956190888
"641","NC",2020-06-01,0.553690118770499
"642","NC",2020-06-08,0.593115915827124
"643","NC",2020-06-15,0.592088592368178
"644","NC",2020-06-22,0.583343195888397
"645","NC",2020-06-29,0.585333272096269
"646","NC",2020-07-06,0.578805059812922
"647","NC",2020-07-13,0.594369267449032
"648","NC",2020-07-20,0.630934665550484
"649","NC",2020-07-27,0.627508191801204
"650","NC",2020-08-03,0.638817918224105
"651","NE",2020-02-17,0.887136587751349
"652","NE",2020-02-24,0.890456199536656
"653","NE",2020-03-02,0.89572846118842
"654","NE",2020-03-09,0.878631415074917
"655","NE",2020-03-16,0.528072406653734
"656","NE",2020-03-23,0.423082318262292
"657","NE",2020-03-30,0.39945801736692
