"State","Date","Date.Week","Amount_2019","Amount_2020","Dine_In_2019","Dine_In_2020","Dine_In_trend","Off_Prem_2019","Off_Prem_2020","Dine_In_2020_pct","Off_Prem_2020_pct","Total_Trend","Province_State","confirmed","deaths","population","confirmed.add","deaths.add"
"KY",2020-05-12,2020-05-10,362987.69,106733.55,328758.37,27533.41,-0.9163,34229.32,79200.14,0.257963967,0.742036033,-0.706,"Kentucky",6853,321,4467673,176,10
"KY",2020-05-13,2020-05-10,402921.37,117549.02,365246.41,32754.52,-0.9103,37674.96,84794.5,0.278645624,0.721354376,-0.7083,"Kentucky",6853,321,4467673,0,0
"KY",2020-05-14,2020-05-10,465575.66,137017.89,423263.9,38963.06,-0.9079,42311.76,98054.83,0.284364764,0.715635236,-0.7057,"Kentucky",7225,328,4467673,372,7
"KY",2020-05-15,2020-05-10,663681.19,207835.35,610576.03,53142.8,-0.913,53105.16,154692.55,0.255696637,0.744303363,-0.6868,"Kentucky",7444,332,4467673,219,4
"KY",2020-05-16,2020-05-10,742326.02,197386.48,700045.64,56673.04,-0.919,42280.38,140713.44,0.287117132,0.712882868,-0.7341,"Kentucky",7688,334,4467673,244,2
"KY",2020-05-17,2020-05-17,371936.86,96375.99,343089.37,26551.27,-0.9226,28847.49,69824.72,0.275496729,0.724503271,-0.7409,"Kentucky",7688,334,4467673,0,0
"KY",2020-05-18,2020-05-17,338108.8,77211.63,308441.5,17707.66,-0.9426,29667.3,59503.97,0.229339285,0.770660715,-0.7716,"Kentucky",7935,346,4467673,247,12
"KY",2020-05-19,2020-05-17,366242.55,110571.08,329041.91,28549.9,-0.9132,37200.64,82021.18,0.258204044,0.741795956,-0.6981,"Kentucky",8069,366,4467673,134,20
"KY",2020-05-20,2020-05-17,375275.61,122390.26,337433.56,40679.92,-0.8794,37842.05,81710.34,0.332378737,0.667621263,-0.6739,"Kentucky",8167,376,4467673,98,10
"KY",2020-05-21,2020-05-17,418573.82,124335.8,378136.35,35142.58,-0.9071,40437.47,89193.22,0.282642489,0.717357511,-0.703,"Kentucky",8286,386,4467673,119,10
"KY",2020-05-22,2020-05-17,634557.78,330964.77,581519.08,191152.33,-0.6713,53038.7,139812.44,0.577560959,0.422439041,-0.4784,"Kentucky",8426,391,4467673,140,5
"KY",2020-05-23,2020-05-17,627998.22,278919.7,585190.03,163655.42,-0.7203,42808.19,115264.28,0.58674744,0.41325256,-0.5559,"Kentucky",8571,391,4467673,145,0
"KY",2020-05-24,2020-05-24,409149.47,182843.4,378959.43,112869.2,-0.7022,30190.04,69974.2,0.617299831,0.382700169,-0.5531,"Kentucky",8571,391,4467673,0,0
"KY",2020-05-25,2020-05-24,250779.65,122876.47,235368.11,81030.37,-0.6557,15411.54,41846.1,0.659445783,0.340554217,-0.51,"Kentucky",8571,391,4467673,0,0
"KY",2020-05-26,2020-05-24,311315.4,163224.26,280191.14,101727.37,-0.6369,31124.26,61496.89,0.623236828,0.376763172,-0.4757,"Kentucky",8951,394,4467673,380,3
"KY",2020-05-27,2020-05-24,363036.65,202907.01,328961.44,125853.44,-0.6174,34075.21,77053.57,0.620251809,0.379748191,-0.4411,"Kentucky",9077,400,4467673,126,6
"KY",2020-05-28,2020-05-24,430215.43,229541.95,389560.48,152290.2,-0.6091,40654.95,77251.75,0.663452585,0.336547415,-0.4664,"Kentucky",9185,409,4467673,108,9
"KY",2020-05-29,2020-05-24,654624.58,352756.52,599533.31,217945.12,-0.6365,55091.27,134811.4,0.61783442,0.38216558,-0.4611,"Kentucky",9464,418,4467673,279,9
"KY",2020-05-30,2020-05-24,673376.4,350185.48,629650.3,242312.56,-0.6152,43726.1,107872.92,0.691954903,0.308045097,-0.48,"Kentucky",9704,431,4467673,240,13
"KY",2020-05-31,2020-05-31,375664.67,199770.44,347886.48,135034.35,-0.6118,27778.19,64736.09,0.675947603,0.324052397,-0.4682,"Kentucky",9704,431,4467673,0,0
"KY",2020-06-01,2020-05-31,305745.26,154078,274728.58,102832.39,-0.6257,31016.68,51245.61,0.667404756,0.332595244,-0.4961,"Kentucky",10046,439,4467673,342,8
"KY",2020-06-02,2020-05-31,373998.26,193472.28,338462.61,134819.53,-0.6017,35535.65,58652.75,0.696841584,0.303158416,-0.4827,"Kentucky",10185,442,4467673,139,3
