State,Date,Date Week,Amount_2019,Amount_2020,Dine_In_2019,Dine_In_2020,Dine_In_trend,Off_Prem_2019,Off_Prem_2020,Dine_In_2020_pct,Off_Prem_2020_pct,Total_Trend
ID,2020/3/22,22-Mar-20,52959.81,32308.89,49573.98,27276.93,-0.4498,3385.83,5031.96,0.844254631,0.155745369,-0.3899
ID,2020/3/23,22-Mar-20,82349.93,57734.27,77650.21,47684.88,-0.3859,4699.72,10049.39,0.825937177,0.174062823,-0.2989
ID,2020/3/24,22-Mar-20,90559.43,62765.45,86543.24,52327.81,-0.3954,4016.19,10437.64,0.833704052,0.166295948,-0.3069
ID,2020/3/25,22-Mar-20,99664.95,65107.69,94729.93,52020.57,-0.4509,4935.02,13087.12,0.798992715,0.201007285,-0.3467
ID,2020/3/26,22-Mar-20,98197.28,59611.17,93567.84,43272.41,-0.5375,4629.44,16338.76,0.7259111,0.2740889,-0.3929
ID,2020/3/27,22-Mar-20,129454.21,72925.98,123398.13,50784.1,-0.5885,6056.08,22141.88,0.696378712,0.303621288,-0.4367
ID,2020/3/28,22-Mar-20,119002.03,66760.59,113067.33,49173.54,-0.5651,5934.7,17587.05,0.73656539,0.26343461,-0.439
ID,2020/3/29,29-Mar-20,51650.32,22266.25,48965.23,20330.72,-0.5848,2685.09,1935.53,0.913073373,0.086926627,-0.5689
ID,2020/3/30,29-Mar-20,81307.97,50310.34,75055.11,39230.29,-0.4773,6252.86,11080.05,0.779765949,0.220234051,-0.3812
ID,2020/3/31,29-Mar-20,87782,53101.9,82716.67,41099.5,-0.5031,5065.33,12002.4,0.773974189,0.226025811,-0.3951
ID,2020/4/1,29-Mar-20,100091.26,59480.11,95136.46,46561.55,-0.5106,4954.8,12918.56,0.782808741,0.217191259,-0.4057
ID,2020/4/2,29-Mar-20,104509.68,60984.01,97675.56,46237.76,-0.5266,6834.12,14746.25,0.758194812,0.241805188,-0.4165
ID,2020/4/3,29-Mar-20,128326.38,74038.37,121437.02,53942.51,-0.5558,6889.36,20095.86,0.728575062,0.271424938,-0.423
ID,2020/4/4,29-Mar-20,123142.79,66569.51,116178.99,46002.52,-0.604,6963.8,20566.99,0.691044894,0.308955106,-0.4594
ID,2020/4/5,5-Apr-20,54169.58,22737.82,50955.07,20776.1,-0.5923,3214.51,1961.72,0.913724359,0.086275641,-0.5802
ID,2020/4/6,5-Apr-20,76604.72,52901.54,71888.61,41017.3,-0.4294,4716.11,11884.24,0.775351719,0.224648281,-0.3094
ID,2020/4/7,5-Apr-20,92520.84,59047.9,87632.41,45120.3,-0.4851,4888.43,13927.6,0.764130477,0.235869523,-0.3618
ID,2020/4/8,5-Apr-20,98914.15,69197.75,93076.53,51046.25,-0.4516,5837.62,18151.5,0.737686558,0.262313442,-0.3004
ID,2020/4/9,5-Apr-20,96942.32,73161.16,90625.88,51288.49,-0.4341,6316.44,21872.67,0.701034401,0.298965599,-0.2453
ID,2020/4/10,5-Apr-20,131654.06,89073.31,125228.56,58591.44,-0.5321,6425.5,30481.87,0.657788961,0.342211039,-0.3234
ID,2020/4/11,5-Apr-20,129448.44,79675.23,123062.75,55102.74,-0.5522,6385.69,24572.49,0.691591854,0.308408146,-0.3845
ID,2020/4/12,12-Apr-20,50471.09,25044.62,47887.25,24632.84,-0.4856,2583.84,411.78,0.983558145,0.016441855,-0.5038
ID,2020/4/13,12-Apr-20,78691.26,59213.49,73874.66,43879.16,-0.406,4816.6,15334.33,0.741033167,0.258966833,-0.2475
ID,2020/4/14,12-Apr-20,92042.81,66237.22,84049.77,48804.57,-0.4193,7993.04,17432.65,0.73681489,0.26318511,-0.2804
ID,2020/4/15,12-Apr-20,98477.21,79368.37,93312.75,56679.17,-0.3926,5164.46,22689.2,0.714127933,0.285872067,-0.194
ID,2020/4/16,12-Apr-20,108189.79,81178.5,99533.07,57830.2,-0.419,8656.72,23348.3,0.712383205,0.287616795,-0.2497
ID,2020/4/17,12-Apr-20,136035.61,96770.97,127702.18,66578.81,-0.4786,8333.43,30192.16,0.688003954,0.311996046,-0.2886
ID,2020/4/18,12-Apr-20,125201.68,92254.45,119062.93,62956.46,-0.4712,6138.75,29297.99,0.682421932,0.317578068,-0.2632
ID,2020/4/19,19-Apr-20,42043.76,32111.91,41203.73,28938.56,-0.2977,840.03,3173.35,0.90117841,0.09882159,-0.2362
ID,2020/4/20,19-Apr-20,87426.51,71549.58,82965.58,52854.96,-0.3629,4460.93,18694.62,0.738717963,0.261282037,-0.1816
ID,2020/4/21,19-Apr-20,95036.66,77208.55,89270.19,57888.83,-0.3515,5766.47,19319.72,0.749772273,0.250227727,-0.1876
ID,2020/4/22,19-Apr-20,101995.41,81723.09,95703.3,60158.59,-0.3714,6292.11,21564.5,0.736127207,0.263872793,-0.1988
ID,2020/4/23,19-Apr-20,107057.03,79172.83,101127.99,56839.26,-0.4379,5929.04,22333.57,0.717913709,0.282086291,-0.2605
ID,2020/4/24,19-Apr-20,136240.95,100718.07,129052,69839,-0.4588,7188.95,30879.07,0.693410825,0.306589175,-0.2607
ID,2020/4/25,19-Apr-20,132567.93,96969.84,128535.32,68408.43,-0.4678,4032.61,28561.41,0.705460894,0.294539106,-0.2685
ID,2020/4/26,26-Apr-20,51733.75,36222.62,48107.75,31591.99,-0.3433,3626,4630.63,0.872161925,0.127838075,-0.2998
ID,2020/4/27,26-Apr-20,79108.09,70885.74,74226.8,53348.45,-0.2813,4881.29,17537.29,0.752597772,0.247402228,-0.1039
ID,2020/4/28,26-Apr-20,87365,80504.66,82061.17,60896.86,-0.2579,5303.83,19607.8,0.756438944,0.243561056,-0.0785
ID,2020/4/29,26-Apr-20,99401.97,87778.48,91537.5,66406.19,-0.2745,7864.47,21372.29,0.756520163,0.243479837,-0.1169
ID,2020/4/30,26-Apr-20,97769.2,90171.5,92358.66,62678.55,-0.3214,5410.54,27492.95,0.695103774,0.304896226,-0.0777
ID,2020/5/1,26-Apr-20,125760.45,108514.37,120095.08,78094.67,-0.3497,5665.37,30419.7,0.719671229,0.280328771,-0.1371
ID,2020/5/2,26-Apr-20,135040.25,106968.47,124028.83,77572.34,-0.3746,11011.42,29396.13,0.725188834,0.274811166,-0.2079
ID,2020/5/3,3-May-20,52041.53,40792.94,49227.55,35934.65,-0.27,2813.98,4858.29,0.880903656,0.119096344,-0.2161
ID,2020/5/4,3-May-20,83887.65,77675.34,79565.96,60213.31,-0.2432,4321.69,17462.03,0.775192101,0.224807899,-0.0741
ID,2020/5/5,3-May-20,88414.81,106483.32,83278.68,73066.08,-0.1226,5136.13,33417.24,0.686173947,0.313826053,0.2044
ID,2020/5/6,3-May-20,96306.27,82118.49,90072.91,62993.42,-0.3006,6233.36,19125.07,0.767103974,0.232896026,-0.1473
ID,2020/5/7,3-May-20,99535.31,89344.81,92812.51,68762.4,-0.2591,6722.8,20582.41,0.769629484,0.230370516,-0.1024
ID,2020/5/8,3-May-20,136474.44,112155.26,129721.06,83716.24,-0.3546,6753.38,28439.02,0.746431688,0.253568312,-0.1782
ID,2020/5/9,3-May-20,136982.77,113614.28,130173.81,85356.53,-0.3443,6808.96,28257.75,0.751283465,0.248716535,-0.1706
ID,2020/5/10,10-May-20,68269.09,59973.6,64973.88,50793.41,-0.2182,3295.21,9180.19,0.846929482,0.153070518,-0.1215
ID,2020/5/11,10-May-20,81714.4,77602.12,77744.83,58761.86,-0.2442,3969.57,18840.26,0.757219777,0.242780223,-0.0503
ID,2020/5/12,10-May-20,91122.16,83248.74,86796.89,64091.93,-0.2616,4325.27,19156.81,0.769884685,0.230115315,-0.0864
ID,2020/5/13,10-May-20,94055.94,90396.98,88594.84,68456.57,-0.2273,5461.1,21940.41,0.757288241,0.242711759,-0.0389
ID,2020/5/14,10-May-20,98428.34,92325.25,90132.17,68817.44,-0.2365,8296.17,23507.81,0.745380489,0.254619511,-0.062
ID,2020/5/15,10-May-20,120577.56,114146.57,114012.93,85409.2,-0.2509,6564.63,28737.37,0.748241493,0.251758507,-0.0533
ID,2020/5/16,10-May-20,123334,133040.8,115811.46,108983.97,-0.059,7522.54,24056.83,0.819177049,0.180822951,0.0787
ID,2020/5/17,17-May-20,48571.77,53713.8,45411.39,46511.34,0.0242,3160.38,7202.46,0.865910436,0.134089564,0.1059
ID,2020/5/18,17-May-20,77466.86,87298.13,72427.21,73315.88,0.0123,5039.65,13982.25,0.839833339,0.160166661,0.1269
ID,2020/5/19,17-May-20,90146.71,91051.82,83332.15,77357.53,-0.0717,6814.56,13694.29,0.849598943,0.150401057,0.01
ID,2020/5/20,17-May-20,97725.4,99980.7,90703.33,83971.98,-0.0742,7022.07,16008.72,0.839881897,0.160118103,0.0231
ID,2020/5/21,17-May-20,109291.04,107866.29,104906.38,90054.41,-0.1416,4384.66,17811.88,0.834870746,0.165129254,-0.013
ID,2020/5/22,17-May-20,133948.05,140390.97,127438.98,118544,-0.0698,6509.07,21846.97,0.844384792,0.155615208,0.0481
ID,2020/5/23,17-May-20,129936.82,129180.35,124354.33,110434.39,-0.1119,5582.49,18745.96,0.85488536,0.14511464,-0.0058
ID,2020/5/24,24-May-20,67424.41,70964.77,62484.44,62881.65,0.0064,4939.97,8083.12,0.886096721,0.113903279,0.0525
ID,2020/5/25,24-May-20,87647.59,102119.4,84288.91,88287.32,0.0474,3358.68,13832.08,0.864549929,0.135450071,0.1651
ID,2020/5/26,24-May-20,86959.65,97962.33,83412.3,85479.86,0.0248,3547.35,12482.47,0.872578878,0.127421122,0.1265
ID,2020/5/27,24-May-20,98331.69,117521.55,92119.6,101740.94,0.1044,6212.09,15780.61,0.865721563,0.134278437,0.1952
ID,2020/5/28,24-May-20,113284.04,120697.33,107825.37,103045.79,-0.0443,5458.67,17651.54,0.853753683,0.146246317,0.0654
ID,2020/5/29,24-May-20,139823.23,148156.31,132202.33,123339.48,-0.067,7620.9,24816.83,0.832495626,0.167504374,0.0596
ID,2020/5/30,24-May-20,129742.81,139939.64,122939.2,120526.9,-0.0196,6803.61,19412.74,0.861277762,0.138722238,0.0786
ID,2020/5/31,31-May-20,57293.3,63442.71,53220.75,55918.27,0.0507,4072.55,7524.44,0.881397878,0.118602122,0.1073
ID,2020/6/1,31-May-20,98326.65,105933,93819.47,89664.05,-0.0443,4507.18,16268.95,0.846422267,0.153577733,0.0774
ID,2020/6/2,31-May-20,97426.9,107575.45,91790.28,94240.56,0.0267,5636.62,13334.89,0.876041513,0.123958487,0.1042
ID,2020/6/3,31-May-20,107576.49,118600.11,99465.76,101879.47,0.0243,8110.73,16720.64,0.859016657,0.140983343,0.1025
ID,2020/6/4,31-May-20,110318.43,126865.86,104318.05,107886.47,0.0342,6000.38,18979.39,0.850397972,0.149602028,0.15
ID,2020/6/5,31-May-20,141024.95,149761.91,134034.59,128400.43,-0.042,6990.36,21361.48,0.857363732,0.142636268,0.062
ID,2020/6/6,31-May-20,135390.21,141896.29,128086.09,122697.06,-0.0421,7304.12,19199.23,0.864695335,0.135304665,0.0481
ID,2020/6/7,7-Jun-20,60260.53,58689.72,57348.93,52287.77,-0.0883,2911.6,6401.95,0.890918716,0.109081284,-0.0261
ID,2020/6/8,7-Jun-20,92083.39,99457,87156.73,85349.33,-0.0207,4926.66,14107.67,0.858153071,0.141846929,0.0801
ID,2020/6/9,7-Jun-20,98666.25,103862.24,93164.58,91707.08,-0.0156,5501.67,12155.16,0.88296844,0.11703156,0.0527
ID,2020/6/10,7-Jun-20,111974.39,128510.28,105793.54,111592.44,0.0548,6180.85,16917.84,0.868354189,0.131645811,0.1477
ID,2020/6/11,7-Jun-20,115934.63,130475.58,110233.74,113270.09,0.0275,5700.89,17205.49,0.868132489,0.131867511,0.1254
ID,2020/6/12,7-Jun-20,141377.52,157085.17,134375.26,135888.95,0.0113,7002.26,21196.22,0.865065429,0.134934571,0.1111
ID,2020/6/13,7-Jun-20,136023.42,154656.78,130526.77,135858,0.0408,5496.65,18798.78,0.878448394,0.121551606,0.137
ID,2020/6/14,14-Jun-20,73574.98,71022.69,70016.89,63754.99,-0.0894,3558.09,7267.7,0.89767073,0.10232927,-0.0347
ID,2020/6/15,14-Jun-20,93484.59,106169.59,87887.45,92286,0.05,5597.14,13883.59,0.869231952,0.130768048,0.1357
ID,2020/6/16,14-Jun-20,112482.03,121071.07,107419.2,106859.56,-0.0052,5062.83,14211.51,0.882618449,0.117381551,0.0764
ID,2020/6/17,14-Jun-20,111417.58,126800.35,104947.9,111409.26,0.0616,6469.68,15391.09,0.878619499,0.121380501,0.1381
ID,2020/6/18,14-Jun-20,113820.11,138325.65,108994.41,120427.97,0.1049,4825.7,17897.68,0.870611994,0.129388006,0.2153
ID,2020/6/19,14-Jun-20,139873.76,170898.61,133536.69,149095.87,0.1165,6337.07,21802.74,0.872422953,0.127577047,0.2218
ID,2020/6/20,14-Jun-20,160602.64,167071.36,156148.75,147185.13,-0.0574,4453.89,19886.23,0.88097164,0.11902836,0.0403
ID,2020/6/21,21-Jun-20,66587.48,91582.21,63215.94,83366.93,0.3188,3371.54,8215.28,0.910296115,0.089703885,0.3754
ID,2020/6/22,21-Jun-20,102445.21,109562.99,97242.73,94705.9,-0.0261,5202.48,14857.09,0.864396819,0.135603181,0.0695
ID,2020/6/23,21-Jun-20,111666.41,118544.2,105425.9,103510.62,-0.0182,6240.51,15033.58,0.873181649,0.126818351,0.0616
ID,2020/6/24,21-Jun-20,121117.04,130199.51,114889.74,112246.8,-0.023,6227.3,17952.71,0.862113844,0.137886156,0.075
ID,2020/6/25,21-Jun-20,120921.17,136507.66,114619.11,117610.62,0.0261,6302.06,18897.04,0.861567915,0.138432085,0.1289
ID,2020/6/26,21-Jun-20,146736.51,172225.35,136256.22,149381.87,0.0963,10480.29,22843.48,0.867362848,0.132637152,0.1737
ID,2020/6/27,21-Jun-20,140747.44,168003.27,134888.18,145719.43,0.0803,5859.26,22283.84,0.867360677,0.132639323,0.1937
ID,2020/6/28,28-Jun-20,70262.25,78840.54,67598.23,70614.1,0.0446,2664.02,8226.44,0.895657234,0.104342766,0.1221
ID,2020/6/29,28-Jun-20,115560.59,107070.98,109816.16,92103.88,-0.1613,5744.43,14967.1,0.86021329,0.13978671,-0.0735
ID,2020/6/30,28-Jun-20,114830.45,123991.88,109279.31,109301.76,0.0002,5551.14,14690.12,0.881523532,0.118476468,0.0798
ID,2020/7/1,28-Jun-20,137273.27,140560.54,131448.82,121054.14,-0.0791,5824.45,19506.4,0.86122421,0.13877579,0.0239
ID,2020/7/2,28-Jun-20,85324.22,147505.15,83206.88,127201.61,0.5287,2117.34,20303.54,0.862353687,0.137646313,0.7288
ID,2020/7/3,28-Jun-20,147526.71,157100.82,141906.74,136222.87,-0.0401,5619.97,20877.95,0.867104767,0.132895233,0.0649
ID,2020/7/4,28-Jun-20,149582.36,95171.85,144200.13,85174.98,-0.4093,5382.23,9996.87,0.894959802,0.105040198,-0.3637
ID,2020/7/5,5-Jul-20,74727.25,77002.08,70965.4,68284.35,-0.0378,3761.85,8717.73,0.886785786,0.113214214,0.0304
IL,2020/2/17,16-Feb-20,1491233.25,1539655.35,1259676.65,1282978.09,0.0185,231556.6,256677.26,0.833289145,0.166710855,0.0325
IL,2020/2/18,16-Feb-20,1744559.61,1635591.7,1472490.86,1357117.8,-0.0784,272068.75,278473.9,0.829741188,0.170258812,-0.0625
IL,2020/2/19,16-Feb-20,1817943.64,1923054.59,1543053.14,1623675.75,0.0522,274890.5,299378.84,0.844321195,0.155678805,0.0578
IL,2020/2/20,16-Feb-20,2334312.78,2198648.03,2022343.57,1854468.55,-0.083,311969.21,344179.48,0.843458582,0.156541418,-0.0581
IL,2020/2/21,16-Feb-20,3650042.91,3603057.56,3218659.15,3142908.47,-0.0235,431383.76,460149.09,0.872289276,0.127710724,-0.0129
IL,2020/2/22,16-Feb-20,4321989.22,4599168.27,3882273.46,4126755.35,0.063,439715.76,472412.92,0.897282967,0.102717033,0.0641
IL,2020/2/23,23-Feb-20,2351151.78,2702419.36,1994757.42,2338682.61,0.1724,356394.36,363736.75,0.865403292,0.134596708,0.1494
IL,2020/2/24,23-Feb-20,1388814.12,1298025.83,1151877.27,1051492.59,-0.0871,236936.85,246533.24,0.810070621,0.189929379,-0.0654
IL,2020/2/25,23-Feb-20,1763390.55,1755049.33,1489307.38,1435171.93,-0.0363,274083.17,319877.4,0.817738798,0.182261202,-0.0047
IL,2020/2/26,23-Feb-20,2012873.07,1815178.28,1705800.88,1498119.35,-0.1218,307072.19,317058.93,0.825329042,0.174670958,-0.0982
IL,2020/2/27,23-Feb-20,2346178.4,2187926.6,2013424.01,1848533.25,-0.0819,332754.39,339393.35,0.844879006,0.155120994,-0.0675
IL,2020/2/28,23-Feb-20,3678422.17,3641997.68,3216579.29,3143466.95,-0.0227,461842.88,498530.73,0.863116132,0.136883868,-0.0099
IL,2020/2/29,23-Feb-20,4602837.19,4545613.66,4172004.51,4081087,-0.0218,430832.68,464526.66,0.897807712,0.102192288,-0.0124
IL,2020/3/1,1-Mar-20,2498731.77,2744343.05,2143995.32,2360667.53,0.1011,354736.45,383675.52,0.860194038,0.139805962,0.0983
IL,2020/3/2,1-Mar-20,1435561.8,1363337.4,1180179.59,1111635.89,-0.0581,255382.21,251701.51,0.815378416,0.184621584,-0.0503
IL,2020/3/3,1-Mar-20,1880680.06,1785766.33,1570002.05,1486941.99,-0.0529,310678.01,298824.34,0.832663247,0.167336753,-0.0505
IL,2020/3/4,1-Mar-20,1926874.43,1995529.16,1632822.11,1675339.91,0.026,294052.32,320189.25,0.839546694,0.160453306,0.0356
IL,2020/3/5,1-Mar-20,2216572.33,2200881.79,1905948,1851051.09,-0.0288,310624.33,349830.7,0.841049755,0.158950245,-0.0071
IL,2020/3/6,1-Mar-20,3670041.92,3577844.85,3214157.29,3068703.89,-0.0453,455884.63,509140.96,0.857696188,0.142303812,-0.0251
IL,2020/3/7,1-Mar-20,4322025.48,4591000.78,3880230.62,4115442.97,0.0606,441794.86,475557.81,0.896415219,0.103584781,0.0622
IL,2020/3/8,8-Mar-20,2512953.94,2813389.06,2163377.69,2441689.89,0.1286,349576.25,371699.17,0.867882059,0.132117941,0.1196
IL,2020/3/9,8-Mar-20,1440950.7,1296188.44,1193342.18,1039867.52,-0.1286,247608.52,256320.92,0.802250265,0.197749735,-0.1005
IL,2020/3/10,8-Mar-20,1898332.43,1683166.6,1614906.28,1382435.4,-0.144,283426.15,300731.2,0.821330105,0.178669895,-0.1133
IL,2020/3/11,8-Mar-20,2078707.97,1826272.22,1773593.06,1508181.12,-0.1496,305114.91,318091.1,0.825824925,0.174175075,-0.1214
IL,2020/3/12,8-Mar-20,2433340.14,1994029.79,2087229.47,1665290.3,-0.2022,346110.67,328739.49,0.835138125,0.164861875,-0.1805
IL,2020/3/13,8-Mar-20,4020685.49,2996869.26,3545722.23,2523673.35,-0.2882,474963.26,473195.91,0.842103252,0.157896748,-0.2546
IL,2020/3/14,8-Mar-20,5628064.92,3565169.94,5166457.09,3100670.78,-0.3998,461607.83,464499.16,0.869711916,0.130288084,-0.3665
IL,2020/3/15,15-Mar-20,3095234.76,1858904.27,2717277.59,1463995.41,-0.4612,377957.17,394908.86,0.787558259,0.212441741,-0.3994
IL,2020/3/16,15-Mar-20,1562730.42,837302.51,1311262.9,580615.22,-0.5572,251467.52,256687.29,0.693435423,0.306564577,-0.4642
IL,2020/3/17,15-Mar-20,1951717.49,573626.38,1663122.98,236905.06,-0.8576,288594.51,336721.32,0.412995407,0.587004593,-0.7061
IL,2020/3/18,15-Mar-20,2060252.92,563932.62,1751554.79,209122.35,-0.8806,308698.13,354810.27,0.370828611,0.629171389,-0.7263
IL,2020/3/19,15-Mar-20,2466743.08,621802.89,2130955.75,230208.94,-0.892,335787.33,391593.95,0.37022816,0.62977184,-0.7479
IL,2020/3/20,15-Mar-20,3654220.92,987998.6,3206722.96,352128.59,-0.8902,447497.96,635870.01,0.35640596,0.64359404,-0.7296
IL,2020/3/21,15-Mar-20,4430652.94,873850.32,4006626.44,304707.73,-0.9239,424026.5,569142.59,0.348695564,0.651304436,-0.8028
IL,2020/3/22,22-Mar-20,2531137.29,523121.54,2172975.05,158914.21,-0.9269,358162.24,364207.33,0.303780666,0.696219334,-0.7933
IL,2020/3/23,22-Mar-20,1509975.09,355199.13,1268368.42,121803.37,-0.904,241606.67,233395.76,0.342915733,0.657084267,-0.7648
IL,2020/3/24,22-Mar-20,1899122.73,565153.08,1632076.95,185423.83,-0.8864,267045.78,379729.25,0.328094877,0.671905123,-0.7024
IL,2020/3/25,22-Mar-20,2131754.25,587759.48,1853416.7,205389.6,-0.8892,278337.55,382369.88,0.34944498,0.65055502,-0.7243
IL,2020/3/26,22-Mar-20,2413961.2,598540.95,2097678.59,209861.94,-0.9,316282.61,388679.01,0.350622526,0.649377474,-0.7521
IL,2020/3/27,22-Mar-20,3694274.19,968415.98,3245778.02,269942.03,-0.9168,448496.17,698473.95,0.278745948,0.721254052,-0.7379
IL,2020/3/28,22-Mar-20,4451022.83,941376.99,4005046.71,249304.63,-0.9378,445976.12,692072.36,0.264829747,0.735170253,-0.7885
IL,2020/3/29,29-Mar-20,2624638.09,605173.28,2261482.6,146998.67,-0.935,363155.49,458174.61,0.242903438,0.757096562,-0.7694
IL,2020/3/30,29-Mar-20,1548884.31,369140.38,1302988.18,109371.53,-0.9161,245896.13,259768.85,0.296287093,0.703712907,-0.7617
IL,2020/3/31,29-Mar-20,1828130.44,518216.68,1545605.97,164783.81,-0.8934,282524.47,353432.87,0.317982451,0.682017549,-0.7165
IL,2020/4/1,29-Mar-20,2088648.51,533682.18,1779721.42,162546.26,-0.9087,308927.09,371135.92,0.304575019,0.695424981,-0.7445
IL,2020/4/2,29-Mar-20,2307396.3,591379.05,1979338.02,180919.12,-0.9086,328058.28,410459.93,0.30592751,0.69407249,-0.7437
IL,2020/4/3,29-Mar-20,3749216.22,1025579.52,3284658.01,299729.67,-0.9087,464558.21,725849.85,0.292253954,0.707746046,-0.7265
IL,2020/4/4,29-Mar-20,4648962.68,999924.98,4212088.8,266659.26,-0.9367,436873.88,733265.72,0.266679266,0.733320734,-0.7849
IL,2020/4/5,5-Apr-20,2656904.28,648409.89,2292183.23,162407.54,-0.9291,364721.05,486002.35,0.250470486,0.749529514,-0.756
